player_id,game_count,total_profit,avg_roi_%,avg_stake
Taylor Schwartz,10,-210,-41.18,51.0
Taylor Tucker,20,-220,-21.57,51.0
Taylor Underwood,6,-6,-1.96,51.0
Taylor Walker,1,-51,-100.0,51.0
Taylor Waller,1,49,96.08,51.0
Taylor Ward,3,-153,-100.0,51.0
Taylor Watkins,1,-51,-100.0,51.0
Taylor West,43,-93,-4.24,51.0
Taylor White,5,-155,-60.78,51.0
Taylor Wilkinson,4,-104,-50.98,51.0
Taylor Williams,1,49,96.08,51.0
Teresa Baker,1,-51,-100.0,51.0
Teresa Banks,234,366,3.07,51.0
Teresa Benson MD,1,49,96.08,51.0
Teresa Black,1,-51,-100.0,51.0
Teresa Bryan,1,-51,-100.0,51.0
Teresa Campbell,1,-51,-100.0,51.0
Teresa Cox,24,76,6.21,51.0
Teresa Cross,1,-51,-100.0,51.0
Teresa Cruz,1,49,96.08,51.0
Teresa Dean,2,-102,-100.0,51.0
Teresa Diaz,7,143,40.06,51.0
Teresa Fernandez,2,-102,-100.0,51.0
Teresa Flores,2,-2,-1.96,51.0
Teresa Gardner,6,94,30.72,51.0
Teresa Giles,1,-51,-100.0,51.0
Teresa Gomez,1,-51,-100.0,51.0
Teresa Gonzalez,1,-51,-100.0,51.0
Teresa Hernandez,1,-51,-100.0,51.0
Teresa Hicks,17,-267,-30.8,51.0
Teresa House,4,96,47.06,51.0
Teresa Huffman,2,-2,-1.96,51.0
Teresa Johnson,1,-51,-100.0,51.0
Teresa Lee,15,-165,-21.57,51.0
Teresa Lynch,11,-61,-10.87,51.0
Teresa Martin,1,49,96.08,51.0
Teresa Morris,2,-102,-100.0,51.0
Teresa Myers,1,49,96.08,51.0
Teresa Owens,9,-59,-12.85,51.0
Teresa Parker,4,-104,-50.98,51.0
Teresa Poole,1,49,96.08,51.0
Teresa Powell,3,-53,-34.64,51.0
Teresa Ray,14,-114,-15.97,51.0
Teresa Robbins,3,-53,-34.64,51.0
Teresa Ross,14,-114,-15.97,51.0
Teresa Scott,3,-153,-100.0,51.0
Teresa Simmons,9,-159,-34.64,51.0
Teresa Smith,15,135,17.65,51.0
Teresa Snyder,4,96,47.06,51.0
Teresa Stephenson,2,-102,-100.0,51.0
Teresa Stevenson,5,45,17.65,51.0
Teresa Torres,1,-51,-100.0,51.0
Teresa Ward,18,82,8.93,51.0
Teresa Williams,1,49,96.08,51.0
Terrance Johnston,5,-55,-21.57,51.0
Terrance Mitchell,2,-2,-1.96,51.0
Terrance Perez,23,-273,-23.27,51.0
Terri Caldwell,1,-51,-100.0,51.0
Terri Carter,7,-157,-43.98,51.0
Terri Clayton,1,-51,-100.0,51.0
Terri Flores,1,-51,-100.0,51.0
Terri Garcia,1,49,96.08,51.0
Terri Harris,2,-102,-100.0,51.0
Terri Hess,39,111,5.58,51.0
Terri Jones,2,-2,-1.96,51.0
Terri Rodriguez,17,-67,-7.73,51.0
Terri Santiago,8,-208,-50.98,51.0
Terri Thompson,12,-312,-50.98,51.0
Terry Brooks,12,-112,-18.3,51.0
Terry Brown,3,-153,-100.0,51.0
Terry Byrd,4,-104,-50.98,51.0
Terry Carter,73,-323,-8.68,51.0
Terry Castro,7,-57,-15.97,51.0
Terry Dean,1,-51,-100.0,51.0
Terry Harrell,6,-106,-34.64,51.0
Terry Hart,5,-55,-21.57,51.0
Terry Hill,8,-8,-1.96,51.0
Terry Holmes,1,49,96.08,51.0
Terry Jenkins,1,-51,-100.0,51.0
Terry Kim,1,49,96.08,51.0
Terry Lawrence,4,-204,-100.0,51.0
Terry Liu,1,-51,-100.0,51.0
Terry Moore,80,-1080,-26.47,51.0
Terry Myers,23,-373,-31.8,51.0
Terry Payne,3,-53,-34.64,51.0
Terry Richards,2,-2,-1.96,51.0
Terry Velasquez,7,-157,-43.98,51.0
Terry Walker,126,-126,-1.96,51.0
Terry Walters III,8,-208,-50.98,51.0
Terry Webb,2,-2,-1.96,51.0
Terry Winters,3,-53,-34.64,51.0
Terry Young,1,49,96.08,51.0
Theodore Davis,10,-210,-41.18,51.0
Theodore Mitchell,3,47,30.72,51.0
Theodore Rodriguez,8,192,47.06,51.0
Theodore Sullivan,9,41,8.93,51.0
Theodore Walter,1,-51,-100.0,51.0
Theresa Anderson,1,-51,-100.0,51.0
Theresa Ayers,3,47,30.72,51.0
Theresa Bean,1,-51,-100.0,51.0
Theresa Butler,4,196,96.08,51.0
Theresa Castaneda,132,-1232,-18.3,51.0
Theresa Flores,1,-51,-100.0,51.0
Theresa Garcia,2,-2,-1.96,51.0
Theresa Gonzalez,33,-83,-4.93,51.0
Theresa Hahn,17,-267,-30.8,51.0
Theresa Hall,77,-727,-18.51,51.0
Theresa Hughes,6,-106,-34.64,51.0
Theresa Johnson,4,-104,-50.98,51.0
Theresa Johnston,1,-51,-100.0,51.0
Theresa Lopez,3,47,30.72,51.0
Theresa Martinez,1,49,96.08,51.0
Theresa Mckee,1,-51,-100.0,51.0
Theresa Miller,7,43,12.04,51.0
Theresa Mills,1,-51,-100.0,51.0
Theresa Morrison,18,82,8.93,51.0
Theresa Murphy,3,47,30.72,51.0
Theresa Perkins,19,31,3.2,51.0
Theresa Perry,3,-153,-100.0,51.0
Theresa Ray,1,-51,-100.0,51.0
Theresa Scott,10,190,37.25,51.0
Theresa Smith,1,-51,-100.0,51.0
Theresa Stephens,1,-51,-100.0,51.0
Theresa Stewart,1,-51,-100.0,51.0
Theresa Tate,1,-51,-100.0,51.0
Theresa Williams,19,-169,-17.44,51.0
Theresa Willis,1,-51,-100.0,51.0
Thomas Ayala,4,96,47.06,51.0
Thomas Ayers,20,-220,-21.57,51.0
Thomas Baldwin,3,-53,-34.64,51.0
Thomas Barajas,9,-59,-12.85,51.0
Thomas Barnes,9,-159,-34.64,51.0
Thomas Bates,11,39,6.95,51.0
Thomas Beck,9,141,30.72,51.0
Thomas Bell,6,-106,-34.64,51.0
Thomas Bennett,1,-51,-100.0,51.0
Thomas Bishop,5,45,17.65,51.0
Thomas Bond,2,-2,-1.96,51.0
Thomas Boyd,3,-153,-100.0,51.0
Thomas Brown,14,-14,-1.96,51.0
Thomas Bryant,4,-4,-1.96,51.0
Thomas Campbell,306,-206,-1.32,51.0
Thomas Cantrell,17,133,15.34,51.0
Thomas Conley,1,-51,-100.0,51.0
Thomas Cortez,1,-51,-100.0,51.0
Thomas Cox,2,-2,-1.96,51.0
Thomas Cross,1,-51,-100.0,51.0
Thomas Cruz,1,-51,-100.0,51.0
Thomas Cuevas,1,-51,-100.0,51.0
Thomas Cunningham,1,49,96.08,51.0
Thomas Daniels,10,-110,-21.57,51.0
Thomas Davis,916,-2316,-4.96,51.0
Thomas Diaz,8,-108,-26.47,51.0
Thomas Dillon,1,-51,-100.0,51.0
Thomas Edwards,7,-57,-15.97,51.0
Thomas Flores,3,-153,-100.0,51.0
Thomas Freeman,1,-51,-100.0,51.0
Thomas Gaines,1,49,96.08,51.0
Thomas Garcia,5,45,17.65,51.0
Thomas Garner,1,-51,-100.0,51.0
Thomas Garza,5,145,56.86,51.0
Thomas Gentry,9,-159,-34.64,51.0
Thomas Gibson,11,-161,-28.7,51.0
Thomas Gomez,15,-165,-21.57,51.0
Thomas Gonzales,43,7,0.32,51.0
Thomas Gonzalez,1,-51,-100.0,51.0
Thomas Green,69,581,16.51,51.0
Thomas Gutierrez,32,368,22.55,51.0
Thomas Harrison,6,194,63.4,51.0
Thomas Hayden,1,-51,-100.0,51.0
Thomas Hester,3,147,96.08,51.0
Thomas Hill,8,-108,-26.47,51.0
Thomas Hinton,1,-51,-100.0,51.0
Thomas Ingram,281,569,3.97,51.0
Thomas Jackson,27,223,16.19,51.0
Thomas Johnson,1,-51,-100.0,51.0
Thomas Jones,1,49,96.08,51.0
Thomas Jordan,1,49,96.08,51.0
Thomas Khan,2,-2,-1.96,51.0
Thomas Lee,1,49,96.08,51.0
Thomas Lewis,18,-418,-45.53,51.0
Thomas Lopez,1,49,96.08,51.0
Thomas Lucero,4,196,96.08,51.0
Thomas Mack,1,-51,-100.0,51.0
Thomas Manning,1,49,96.08,51.0
Thomas Martin,1,-51,-100.0,51.0
Thomas Martinez,17,233,26.87,51.0
Thomas Mccoy,28,372,26.05,51.0
Thomas Meadows,12,-12,-1.96,51.0
Thomas Mendez,18,82,8.93,51.0
Thomas Mercado,3,-53,-34.64,51.0
Thomas Miller,1,49,96.08,51.0
Thomas Moody,7,-57,-15.97,51.0
Thomas Moore,644,-844,-2.57,51.0
Thomas Morse,1,-51,-100.0,51.0
Thomas Moss,10,-210,-41.18,51.0
Thomas Murphy,1,49,96.08,51.0
Thomas Nelson,3,-153,-100.0,51.0
Thomas Nichols,1,-51,-100.0,51.0
Thomas Nunez,1,-51,-100.0,51.0
Thomas Orozco,3,47,30.72,51.0
Thomas Ortega,1,49,96.08,51.0
Thomas Pace,1,-51,-100.0,51.0
Thomas Perez,1,-51,-100.0,51.0
Thomas Peterson,2,98,96.08,51.0
Thomas Phillips,3,47,30.72,51.0
Thomas Porter,4,96,47.06,51.0
Thomas Powell,1,-51,-100.0,51.0
Thomas Richards,1,49,96.08,51.0
Thomas Rivera,1,-51,-100.0,51.0
Thomas Roberts,11,-361,-64.35,51.0
Thomas Robinson,1,-51,-100.0,51.0
Thomas Rogers,1,-51,-100.0,51.0
Thomas Rojas,1,-51,-100.0,51.0
Thomas Romero,3,47,30.72,51.0
Thomas Sanford,16,84,10.29,51.0
Thomas Smith,3,-53,-34.64,51.0
Thomas Soto,1,49,96.08,51.0
Thomas Stephens,113,537,9.32,51.0
Thomas Taylor,1,-51,-100.0,51.0
Thomas Thomas,1,-51,-100.0,51.0
Thomas Thompson,1,49,96.08,51.0
Thomas Tyler,4,-4,-1.96,51.0
Thomas Villanueva MD,2,-2,-1.96,51.0
Thomas Walker,11,39,6.95,51.0
Thomas Walsh,2,-102,-100.0,51.0
Thomas Walters DVM,18,-118,-12.85,51.0
Thomas Ward,5,145,56.86,51.0
Thomas Watson,2,-102,-100.0,51.0
Thomas Weeks,10,-310,-60.78,51.0
Thomas White,1,49,96.08,51.0
Thomas Williams,3,-53,-34.64,51.0
Thomas Williams PhD,14,-214,-29.97,51.0
Thomas Wise,1,-51,-100.0,51.0
Thomas Wolfe,6,-106,-34.64,51.0
Thomas Young,12,-112,-18.3,51.0
Thomas Yu,17,-167,-19.26,51.0
Tiffany Allen,1,49,96.08,51.0
Tiffany Bailey,31,-381,-24.1,51.0
Tiffany Blake,4,-104,-50.98,51.0
Tiffany Bryant,8,-8,-1.96,51.0
Tiffany Campbell,7,143,40.06,51.0
Tiffany Cannon,4,-204,-100.0,51.0
Tiffany Carlson,59,-9,-0.3,51.0
Tiffany Carpenter,3,-53,-34.64,51.0
Tiffany Clark,7,-57,-15.97,51.0
Tiffany Clayton,2,98,96.08,51.0
Tiffany Cook,3,147,96.08,51.0
Tiffany Cross DDS,1,49,96.08,51.0
Tiffany Davis,19,-169,-17.44,51.0
Tiffany Dyer,15,-65,-8.5,51.0
Tiffany Ellis,1,49,96.08,51.0
Tiffany Fisher,10,-10,-1.96,51.0
Tiffany Gallegos,1,-51,-100.0,51.0
Tiffany Hall,2,-2,-1.96,51.0
Tiffany Harris,1,-51,-100.0,51.0
Tiffany Harrison,1,49,96.08,51.0
Tiffany Henson,1,49,96.08,51.0
Tiffany Hernandez,26,74,5.58,51.0
Tiffany Hoover,41,109,5.21,51.0
Tiffany Hunt,99,-749,-14.83,51.0
Tiffany Kaufman,1,49,96.08,51.0
Tiffany Miller,2,-102,-100.0,51.0
Tiffany Murphy,2,-102,-100.0,51.0
Tiffany Nixon,3,147,96.08,51.0
Tiffany Orozco,9,-59,-12.85,51.0
Tiffany Roach,1,-51,-100.0,51.0
Tiffany Roberts,103,-153,-2.91,51.0
Tiffany Robinson,7,-57,-15.97,51.0
Tiffany Robles,1,49,96.08,51.0
Tiffany Romero,1,-51,-100.0,51.0
Tiffany Ruiz,2,-2,-1.96,51.0
Tiffany Sanchez,15,-165,-21.57,51.0
Tiffany Sanford,1,-51,-100.0,51.0
Tiffany Simpson,10,-210,-41.18,51.0
Tiffany Stevens,3,-53,-34.64,51.0
Tiffany Taylor,19,331,34.16,51.0
Tiffany Thomas,2,-2,-1.96,51.0
Tiffany Torres,3,47,30.72,51.0
Tiffany Valdez,2,-2,-1.96,51.0
Tiffany Walter,23,327,27.88,51.0
Tiffany Walton,2,98,96.08,51.0
Tiffany Ward,1,-51,-100.0,51.0
Tiffany Wilkerson,9,141,30.72,51.0
Tiffany Wilson,1,-51,-100.0,51.0
Tiffany Wright,2,-2,-1.96,51.0
Tiffany Yates,1,-51,-100.0,51.0
Tiffany Zuniga,1,-51,-100.0,51.0
Tim Cole,1,-51,-100.0,51.0
Tim Ponce,2,-102,-100.0,51.0
Timothy Acosta,1,-51,-100.0,51.0
Timothy Ali,3,-53,-34.64,51.0
Timothy Allen,41,509,24.34,51.0
Timothy Alvarado,1,49,96.08,51.0
Timothy Anderson,12,288,47.06,51.0
Timothy Banks,8,-308,-75.49,51.0
Timothy Barker,1,-51,-100.0,51.0
Timothy Becker,2,-102,-100.0,51.0
Timothy Blair,53,-303,-11.21,51.0
Timothy Bonilla,1,-51,-100.0,51.0
Timothy Brennan,5,45,17.65,51.0
Timothy Brown,1,49,96.08,51.0
Timothy Burke,2,-2,-1.96,51.0
Timothy Chan,6,-206,-67.32,51.0
Timothy Chavez,7,-57,-15.97,51.0
Timothy Clark,1,49,96.08,51.0
Timothy Cohen,3,47,30.72,51.0
Timothy Collins,2,-102,-100.0,51.0
Timothy Crane,15,-265,-34.64,51.0
Timothy Davidson,9,241,52.51,51.0
Timothy Eaton,4,-104,-50.98,51.0
Timothy Farmer,10,190,37.25,51.0
Timothy Flowers,4,-104,-50.98,51.0
Timothy Forbes,1,-51,-100.0,51.0
Timothy Friedman,3,-53,-34.64,51.0
Timothy Frost,2,-2,-1.96,51.0
Timothy Fuller,1,-51,-100.0,51.0
Timothy Glenn,3,-153,-100.0,51.0
Timothy Gould,35,-385,-21.57,51.0
Timothy Graham,23,-173,-14.75,51.0
Timothy Gray,11,-161,-28.7,51.0
Timothy Greene,3,-53,-34.64,51.0
Timothy Hall,1,49,96.08,51.0
Timothy Hamilton,13,-63,-9.5,51.0
Timothy Harding,6,-6,-1.96,51.0
Timothy Harris,1,-51,-100.0,51.0
Timothy Hartman,1,49,96.08,51.0
Timothy Hayes,11,39,6.95,51.0
Timothy Hoffman,1,-51,-100.0,51.0
Timothy Howard,2,-102,-100.0,51.0
Timothy Hunter,9,-359,-78.21,51.0
Timothy Irwin,2,-102,-100.0,51.0
Timothy Jarvis,1,49,96.08,51.0
Timothy Jenkins,9,-259,-56.43,51.0
Timothy Johnson,58,-658,-22.24,51.0
Timothy Jones,22,278,24.78,51.0
Timothy Jordan,11,39,6.95,51.0
Timothy Kane,174,-74,-0.83,51.0
Timothy King,554,-4454,-15.76,51.0
Timothy Krueger,1,49,96.08,51.0
Timothy Lane,1,49,96.08,51.0
Timothy Marquez,24,-224,-18.3,51.0
Timothy Martinez,6,-6,-1.96,51.0
Timothy Matthews,2,-2,-1.96,51.0
Timothy Mayo,1,-51,-100.0,51.0
Timothy Mccarty,1,-51,-100.0,51.0
Timothy Mcpherson,1,-51,-100.0,51.0
Timothy Mejia,4,-4,-1.96,51.0
Timothy Miller,1,-51,-100.0,51.0
Timothy Morales,1,-51,-100.0,51.0
Timothy Morgan,1,-51,-100.0,51.0
Timothy Norman,7,43,12.04,51.0
Timothy Ochoa,2,-102,-100.0,51.0
Timothy Palmer,3,47,30.72,51.0
Timothy Parrish,1,49,96.08,51.0
Timothy Phelps,6,-106,-34.64,51.0
Timothy Phillips,2,-102,-100.0,51.0
Timothy Pierce,4,96,47.06,51.0
Timothy Ramos,1,-51,-100.0,51.0
Timothy Rios,1,-51,-100.0,51.0
Timothy Rodriguez,1,49,96.08,51.0
Timothy Roman,3,-53,-34.64,51.0
Timothy Sanchez,94,-594,-12.39,51.0
Timothy Santos,57,-307,-10.56,51.0
Timothy Simmons,10,-310,-60.78,51.0
Timothy Simpson,1,49,96.08,51.0
Timothy Smith,2,-2,-1.96,51.0
Timothy Sullivan,2,-102,-100.0,51.0
Timothy Thomas,12,88,14.38,51.0
Timothy Turner,1,-51,-100.0,51.0
Timothy Vance,1,-51,-100.0,51.0
Timothy Vasquez,9,-59,-12.85,51.0
Timothy Villegas,1,49,96.08,51.0
Timothy Wallace,1,49,96.08,51.0
Timothy Weber,2,-102,-100.0,51.0
Timothy Weeks,2,-2,-1.96,51.0
Timothy Welch,1,-51,-100.0,51.0
Timothy Williams,1,-51,-100.0,51.0
Timothy Wilson,40,-440,-21.57,51.0
Timothy York,1,-51,-100.0,51.0
Tina Adams,2,-102,-100.0,51.0
Tina Aguirre,14,86,12.04,51.0
Tina Campbell,56,-56,-1.96,51.0
Tina Carter,1,49,96.08,51.0
Tina Collier,23,-73,-6.22,51.0
Tina Cruz,8,192,47.06,51.0
Tina Curry,1,-51,-100.0,51.0
Tina Doyle,188,-2188,-22.82,51.0
Tina Garrett,2,-102,-100.0,51.0
Tina Gomez,2,-102,-100.0,51.0
Tina Green,1,49,96.08,51.0
Tina Griffin,1,-51,-100.0,51.0
Tina Guerra,73,-723,-19.42,51.0
Tina Hernandez,4,-4,-1.96,51.0
Tina Hopkins,1,-51,-100.0,51.0
Tina Houston,23,-173,-14.75,51.0
Tina Jackson,1,-51,-100.0,51.0
Tina Jones,1,-51,-100.0,51.0
Tina Kaiser,1,-51,-100.0,51.0
Tina Keller,78,-178,-4.47,51.0
Tina Leon,1,-51,-100.0,51.0
Tina Murray,1,49,96.08,51.0
Tina Ortiz,1,-51,-100.0,51.0
Tina Palmer,1,49,96.08,51.0
Tina Perez,1,-51,-100.0,51.0
Tina Perry,1,-51,-100.0,51.0
Tina Peters,1,49,96.08,51.0
Tina Ramirez,13,137,20.66,51.0
Tina Ramsey MD,1,-51,-100.0,51.0
Tina Riggs,11,139,24.78,51.0
Tina Roberts,5,-55,-21.57,51.0
Tina Rodgers,3,47,30.72,51.0
Tina Sanchez,1,-51,-100.0,51.0
Tina Schmidt,1,-51,-100.0,51.0
Tina Smith,10,-10,-1.96,51.0
Tina Strong,3,-153,-100.0,51.0
Tina Vincent,36,364,19.83,51.0
Tina Wagner,12,-212,-34.64,51.0
Tina Walsh,5,-55,-21.57,51.0
Tina Ward,2,-2,-1.96,51.0
Tina Williams,2,-2,-1.96,51.0
Tina Willis,5,-55,-21.57,51.0
Tina Wilson,7,43,12.04,51.0
Tina Wood,30,70,4.58,51.0
Todd Acosta,4,-104,-50.98,51.0
Todd Anderson,32,-132,-8.09,51.0
Todd Bentley,1,-51,-100.0,51.0
Todd Brandt,5,145,56.86,51.0
Todd Bryan,3,-53,-34.64,51.0
Todd Campbell,4,-104,-50.98,51.0
Todd Clark,1,-51,-100.0,51.0
Todd Cole,1,-51,-100.0,51.0
Todd Curtis,5,45,17.65,51.0
Todd Davis,2,-2,-1.96,51.0
Todd Estes,6,-6,-1.96,51.0
Todd Fields,140,-640,-8.96,51.0
Todd Flores,7,-57,-15.97,51.0
Todd Gomez,8,-308,-75.49,51.0
Todd Herrera,1,-51,-100.0,51.0
Todd Hopkins,1,-51,-100.0,51.0
Todd Jones,12,-12,-1.96,51.0
Todd Lee,2,-102,-100.0,51.0
Todd Lewis,6,-106,-34.64,51.0
Todd Lynch,2,-2,-1.96,51.0
Todd Martinez,3,-153,-100.0,51.0
Todd May,13,37,5.58,51.0
Todd Meyers,43,-93,-4.24,51.0
Todd Moore,6,-6,-1.96,51.0
Todd Morrison,1,49,96.08,51.0
Todd Poole,11,139,24.78,51.0
Todd Rich,4,-4,-1.96,51.0
Todd Riddle,24,-24,-1.96,51.0
Todd Rivera,4,-104,-50.98,51.0
Todd Rodriguez,2,-2,-1.96,51.0
Todd Smith,16,184,22.55,51.0
Todd Thomas,4,-4,-1.96,51.0
Todd Turner,1,-51,-100.0,51.0
Todd Ward,3,-53,-34.64,51.0
Todd Watson,1,-51,-100.0,51.0
Todd Watts,3,-153,-100.0,51.0
Todd Williams,4,-4,-1.96,51.0
Tom Brown,34,-34,-1.96,51.0
Tom Garcia,1,49,96.08,51.0
Tom Johnson,1,-51,-100.0,51.0
Tom Knight,69,-419,-11.91,51.0
Tom Reyes,2,-102,-100.0,51.0
Tommy Day,13,137,20.66,51.0
Tommy Duncan,1,-51,-100.0,51.0
Tommy Floyd,2,-2,-1.96,51.0
Tommy Henry,1,49,96.08,51.0
Tommy Vang,108,-608,-11.04,51.0
Toni Anderson,1,49,96.08,51.0
Toni Chandler,18,182,19.83,51.0
Toni Dennis,35,-385,-21.57,51.0
Toni Garcia,6,-106,-34.64,51.0
Toni Gibson,1,49,96.08,51.0
Toni Mcmillan,9,-59,-12.85,51.0
Toni Reilly,1,-51,-100.0,51.0
Toni Rhodes,3,47,30.72,51.0
Toni Romero,4,96,47.06,51.0
Toni Torres,1,49,96.08,51.0
Tony Alvarado,25,325,25.49,51.0
Tony Bailey,1,-51,-100.0,51.0
Tony Baldwin,6,-6,-1.96,51.0
Tony Bartlett,1,-51,-100.0,51.0
Tony Carney,1,-51,-100.0,51.0
Tony Clark,2,-102,-100.0,51.0
Tony Cooke,1,-51,-100.0,51.0
Tony Fernandez,2,-2,-1.96,51.0
Tony Harper,6,-106,-34.64,51.0
Tony Hill III,12,-12,-1.96,51.0
Tony Horton,3,47,30.72,51.0
Tony Lowery,1,-51,-100.0,51.0
Tony Mcgee,1,49,96.08,51.0
Tony Moore,184,-284,-3.03,51.0
Tony Nicholson,23,-173,-14.75,51.0
Tony Owens,3,-53,-34.64,51.0
Tony Perez,90,-490,-10.68,51.0
Tony Ross,3,47,30.72,51.0
Tony Sanders,1,49,96.08,51.0
Tony Short,2,-102,-100.0,51.0
Tony Smith,1,-51,-100.0,51.0
Tony Soto,1,49,96.08,51.0
Tony Thomas,1,-51,-100.0,51.0
Tony Walker,1,-51,-100.0,51.0
Tony Walsh,3,47,30.72,51.0
Tony Williams,1,-51,-100.0,51.0
Tony Wolf,40,-40,-1.96,51.0
Tony Woods,2,-102,-100.0,51.0
Tonya Adams,3,-53,-34.64,51.0
Tonya Anderson,4,-4,-1.96,51.0
Tonya Bennett,1,-51,-100.0,51.0
Tonya Bradshaw,1,-51,-100.0,51.0
Tonya Brown,82,818,19.56,51.0
Tonya Cobb,2,-102,-100.0,51.0
Tonya Copeland,1,-51,-100.0,51.0
Tonya Dunn,4,-4,-1.96,51.0
Tonya Figueroa,1,49,96.08,51.0
Tonya Foster,4,-204,-100.0,51.0
Tonya Frank,12,-112,-18.3,51.0
Tonya Garcia,3,47,30.72,51.0
Tonya Hayes,1,49,96.08,51.0
Tonya Hunter,1,49,96.08,51.0
Tonya Johnson,54,446,16.19,51.0
Tonya Jones,6,-106,-34.64,51.0
Tonya Kane,6,-106,-34.64,51.0
Tonya King,13,-63,-9.5,51.0
Tonya Levine,1,49,96.08,51.0
Tonya Lopez,1,49,96.08,51.0
Tonya Lowery,1,49,96.08,51.0
Tonya Norton,8,-8,-1.96,51.0
Tonya Nunez,2,98,96.08,51.0
Tonya Pratt,2,-102,-100.0,51.0
Tonya Randolph,6,-6,-1.96,51.0
Tonya Spencer,1,-51,-100.0,51.0
Tonya Stafford,2,-2,-1.96,51.0
Tonya Taylor,1,49,96.08,51.0
Tonya White,14,86,12.04,51.0
Tonya Wise,1,49,96.08,51.0
Tracey Anderson,74,-674,-17.86,51.0
Tracey Archer,4,-204,-100.0,51.0
Tracey Austin,1,49,96.08,51.0
Tracey Boyd,2,-102,-100.0,51.0
Tracey Green,2,-2,-1.96,51.0
Tracey Jimenez,1,-51,-100.0,51.0
Tracey Reyes,3,-153,-100.0,51.0
Tracey Rodriguez,1,49,96.08,51.0
Tracey Smith,2,-2,-1.96,51.0
Traci Blair DDS,5,-155,-60.78,51.0
Traci Gray,9,-259,-56.43,51.0
Traci Hess,1,-51,-100.0,51.0
Traci Jenkins,1,-51,-100.0,51.0
Traci Levine,1,-51,-100.0,51.0
Traci Marsh,2,-2,-1.96,51.0
Traci Pena,3,47,30.72,51.0
Traci Smith,15,135,17.65,51.0
Traci Watson,130,-430,-6.49,51.0
Tracie Coffey,13,-63,-9.5,51.0
Tracie Russell,42,-42,-1.96,51.0
Tracy Adams,3,47,30.72,51.0
Tracy Austin,12,-112,-18.3,51.0
Tracy Bennett,1,-51,-100.0,51.0
Tracy Carroll,2,-2,-1.96,51.0
Tracy Chan,1,-51,-100.0,51.0
Tracy Davis,1,49,96.08,51.0
Tracy Dodson,1,-51,-100.0,51.0
Tracy Dominguez,7,43,12.04,51.0
Tracy Gilbert,2,-2,-1.96,51.0
Tracy Greene MD,30,-330,-21.57,51.0
Tracy Gross,1,-51,-100.0,51.0
Tracy Hale,1,-51,-100.0,51.0
Tracy Hardy,1,49,96.08,51.0
Tracy Harmon,25,325,25.49,51.0
Tracy Hawkins,1,49,96.08,51.0
Tracy Hernandez,5,-155,-60.78,51.0
Tracy Hester,1,49,96.08,51.0
Tracy James,1,-51,-100.0,51.0
Tracy Jones,1,-51,-100.0,51.0
Tracy Jordan,1,-51,-100.0,51.0
Tracy Liu,9,-59,-12.85,51.0
Tracy Lutz,1,49,96.08,51.0
Tracy Maddox,9,141,30.72,51.0
Tracy Mathews,11,-261,-46.52,51.0
Tracy Mcdonald,6,-106,-34.64,51.0
Tracy Mckee,5,-155,-60.78,51.0
Tracy Mcpherson,1,-51,-100.0,51.0
Tracy Mendez,4,-204,-100.0,51.0
Tracy Moore,6,-6,-1.96,51.0
Tracy Morales,1,-51,-100.0,51.0
Tracy Morris,2,-102,-100.0,51.0
Tracy Nelson,1,-51,-100.0,51.0
Tracy Parks,10,-110,-21.57,51.0
Tracy Ramirez,1,49,96.08,51.0
Tracy Reed,3,-53,-34.64,51.0
Tracy Robinson,3,47,30.72,51.0
Tracy Sanchez,1,-51,-100.0,51.0
Tracy Shaffer,13,237,35.75,51.0
Tracy Stewart,7,-57,-15.97,51.0
Tracy Tucker,19,-69,-7.12,51.0
Tracy Warren,74,-374,-9.91,51.0
Tracy Wong,1,-51,-100.0,51.0
Travis Anderson,20,-120,-11.76,51.0
Travis Atkins,3,-53,-34.64,51.0
Travis Berry,12,-212,-34.64,51.0
Travis Ewing,2,98,96.08,51.0
Travis Gallagher,1,-51,-100.0,51.0
Travis Gould,8,-8,-1.96,51.0
Travis Guzman,3,-153,-100.0,51.0
Travis Haley,1,49,96.08,51.0
Travis Hebert,5,-155,-60.78,51.0
Travis Holmes,94,106,2.21,51.0
Travis Jones,1,49,96.08,51.0
Travis Kelley,1,-51,-100.0,51.0
Travis Kennedy,14,86,12.04,51.0
Travis Kim,6,-6,-1.96,51.0
Travis Lee,17,-167,-19.26,51.0
Travis Long,1,-51,-100.0,51.0
Travis Martin,8,92,22.55,51.0
Travis Mccarthy,23,-273,-23.27,51.0
Travis Moore,11,-61,-10.87,51.0
Travis Newman,2,-2,-1.96,51.0
Travis Patrick DDS,21,-271,-25.3,51.0
Travis Rhodes,3,47,30.72,51.0
Travis Riley,1,-51,-100.0,51.0
Travis Robinson,2,98,96.08,51.0
Travis Rodgers,16,-416,-50.98,51.0
Travis Smith,3,-153,-100.0,51.0
Travis Sutton,20,-220,-21.57,51.0
Travis Williamson,18,-218,-23.75,51.0
Travis Woods,20,-20,-1.96,51.0
Trevor Boyer,1,-51,-100.0,51.0
Trevor Chandler,1,-51,-100.0,51.0
Trevor Davis,1,-51,-100.0,51.0
Trevor Garcia,25,-75,-5.88,51.0
Trevor Graham,164,36,0.43,51.0
Trevor Hickman,2,-102,-100.0,51.0
Trevor Moore,3,47,30.72,51.0
Trevor Myers,1,49,96.08,51.0
